nombre ,indipais,telefono
MISCELANEA LOS CERROS BOGOTA,571,3381698
ARREGLOS FLORALES LINA MARIA,571,3383432
Colegio de Estudios Superiores de Administración CESA,571,3395300
CIGARRERIA JERICO,571,3402290
JIRASOL J V,571,3403012
JIRASOL J V,571,3403012
PIZZERIA LA VECINA,571,3403029
LA CARRETA COMIDA EXPRESS,571,3403375
LA CARRETA COMIDA EXPRESS,571,3403375
CIGARRERIA COSTA AZUL EUROPA Y ALGO MAS,571,3406101
CIGARRERIA COSTA AZUL EUROPA Y ALGO MAS,571,3406101
CIGARRERIA COSTA AZUL EUROPA Y ALGO MAS,571,3406101
RESTAURANTE EL PINGUINO,571,3406471
RESTAURANTE EL PINGUINO,571,3406471
RESTAURANTE EL PINGUINO,571,3406471
CIGARRERIA FINLANDIA DE LA 45,571,3406543
DROGUERIA MARLY,571,3436600
DROGUERIA MARLY,571,3436600
CAFETERIA MARLY,571,3436600
TOTTO CHAPINERO CALLE 64,571,3444660
EIRA GRUPO MEDICO OPTICA,571,3450465
OLFATRONICA,571,3450498
USA UNA VEZ MAS,571,3452376
MARCA IBERICA SANDWICH GOURMET CON SABOR A ESPAÑA,571,3452384
FRUTERIA LOS ALPES,571,3452479
AUTOSERVICIO EL CASTILLO,571,3452489
EMELY SHOES NO 2,571,3452679
OPTICENTRO INTERNACIONAL OPTICA 67 II,571,3452779
COMERCIALIZADORAS ITALIA,571,3453125
CREACIONES MITOS Y MODAS,571,3453319
PASTELY EXPRESS G.B.,571,3453468
MODAS YOLY,571,3454030
CHRIST MODA,571,3454314
LA CASA DEL CALZADO,571,3454496
BLACKS COMIDAS RAPIDAS,571,3455124
Profesional,571,3455146
INSTITUTO CARMEN MEJIA A,571,3455723
BOUTIQUE DE NOVIAS SAGA,571,3455757
CENTRO DE TEJEDORAS MAX,571,3455935
DATA INTEGRADOS LTDA,571,3456371
GRAN MESSINA CIGARRERIA,571,3456633
ESTACION DE SERVICIO COMBUSCOL CHAPINERO,571,3457211
ESTACION DE SERVICIO COMBUSCOL CHAPINERO,571,3457211
CENIT EXPRESS,571,3457304
LABORATORIO CLAID PADAR,571,3457346
D'VESTIR,571,3457400
BELLEZA Y FIGURAS,571,3457636
STCOMPUTEX PAPELERIA,571,3457883
GUIOVANY RUIZ PELUQUERIA SPA,571,3457931
CIGARRERIA VADUZ,571,3458730
WIL BOTS BOGOTA NO. 6,571,3459058
VESTIDOS JOAN PAUL LTDA ALMACEN N 2,571,3459637
Comisaria de Familia,571,3459765
Universidad Nacional Abierta a Distancia UNAD,571,3460088
FIRSTRON CORP,571,3460121
NUBIS SALA DE BELLEZA,571,3460297
PELUQUERIA MARCELA SANTOS,571,3461319
HAMBURGUESERIA EL TREBOL,571,3462713
ORQUESTA XUNDABE,571,3463244
FERRETERIA Y CERRAJERIA REYPI,571,3463253
DISTRIPOLLO FC,571,3463570
NEW COLLECTION 2012,571,3464647
AMMY COLOMBIA SAS,571,3465691
SALA DE BELLEZA MONICA,571,3465983
WESTLAND CALLE 62,571,3466018
STAR VITAL,571,3466045
CIGARRERIA Y CAFETERIA PARIS,571,3466514
VILLAGE RESTAURANTE CAFE BAR,571,3466592
HAMBURGUESAS Y MALTEADAS SIERRA NEVADA,571,3466716
UNION TEMPORAL SISTEMAS INTEGRALES DE CUOTAS MODERADORAS(SIMCO),571,3469600
COLOMBIANA DE DIRECTORIOS MAREMONT,571,3470174
ENCUADERNACION CHAPINER0,571,3470802
GLORIA MOLANO PRESTIGIO Y BELLEZA,571,3471410
INSTITUTO DE EDUCACION INGABO SEDE CHAPINERO 62,571,3471719
SALON CIMARRON ORIENTAL,571,3472132
CENTRO TELEFONICO ELECTRONICO,571,3472418
BOUTIQUE PALOMA,571,3472745
MISCELANEOS COCINA PUENTE NACIONAL,571,3473012
NUTRISPORT,571,3473158
TRUCCARSI,571,3473518
SELLOS CHAPINERO,571,3473973
BRONZINO,571,3474076
STILO S PATTY,571,3474413
ASOCIACIÓN ZONA VIVA DE BOGOTÁ,571,3474490
ASOCIACIÓN ZONA VIVA DE BOGOTÁ,571,3474490
FABIO PEREZ,571,3474490
FERREELECTRICOS Y CERRADURAS LA 59,571,3474775
EL MUNDO DEL ADORNO MALIBU,571,3475356
CARNITAS 64,571,3475567
PINACHOS CHAPINERO,571,3475663
PIKARNES CALLE 45,571,3475663
PAPELERIA BANDERITAS,571,3475793
PAGUEMENOS CONCESA CHAPINERO,571,3476667
CORPORACION EL CASTILLO,571,3476755
CORPORACION EL CASTILLO,571,3476755
BUCARAMANGA ES MODA,571,3477521
SALUD Y BELLEZA MAITE,571,3478405
JEYSON PELUQUERIA,571,3480013
YEISON S PELUQUERIA,571,3480013
TECNO IMAGEN INTERNACIONAL,571,3481577
PUNTO DE SERVICIO AUTORIZADO GRIVAL PSA BOGOTA,571,3481746
ELECTRONICOS J R,571,3483983
MEDIAPRINT 57,571,3484058
TIENDA NATURISTA NATURES STORES CARULLA ROSALES,571,3484405
Alcaldia Local Chapinero,571,3486200
Junta Administradora Local de Chapinero,571,3486200
ALCALDÍA LOCAL DE CHAPINERO,571,3486200
FERREMAX 8,571,3490072
LIBRERIA LUCHO,571,3490458
EXPRESSION N.A.,571,3490611
COMPRA VENTA LA ROPA FRANCESA,571,3490611
CAFETERIA Y CIGARRERIA JESSICA,571,3490723
UN MUNDO DE CRISTAL,571,3492340
CIGARRERIA SAN FRANCISCO MG,571,3492799
ORGANIZACION NACIONAL DE COMERCIO -ONLY,571,3497075
PAPELERIA Y VARIEDADES EL PESO MENOS,571,3544727
SENTHIA CARRERA 13,571,3612282
CONFITERIA VILLALDINA,571,3622071
SUPERMERCADO FERNEY,571,3641141
DEPOSITO FENIX J A,571,3642891
MINI PLACITA MONTILLA,571,3650689
AUTOSERVICIO EL DINAR,571,3651782
DROGUERIA NUEVA GLORIA SUR ORIENTAL,571,3656352
VARIEDADES MAURO',571,3659813
CAFETERIA Y FRUTERIA LA ESPERANZA,571,3674882
CAFETERIA Y CIGARRERIA MEDINA Y J.,571,3677680
DROGUERIA GAVIOTAS A T,571,3716823
LOS TRES NIETOS,571,3718631
El Retiro,571,3760800
RAYVEN PARRILLA,571,3971530
ROCK AND FOOD HOUSE,571,4006157
MADEON SLAVA PETROV,571,4105539
ALTA DEFINICION OPTICAS,571,4122502
SANTA POLA VIP,571,4272393
CARBON PLACE,571,4600760
CARBON PLACE,571,4600770
TIENDA MIXTA LA PRINCESA,571,4607684
CAFETERIA LA ESQUINA PUNTO 65,571,4614790
CIGARRERIA . G,571,4629410
DANIS ESTETICA INTEGRAL,571,4635065
PASION DEL BARISTA CAFE AL PASO,571,4661689
THE SUSHI HOUSE DELIVERY DISTRITO CAPITAL,571,4663499
INTERNET Y PAPELERIA LA 54,571,4674017
LEC LEE - CHAPINERO,571,4674315
CHURROS Y MAS CHURROS,571,4676457
PELUQUERIA CIOCCOLATO,571,4685278
ESTRELLA ORION,571,4688086
CARBON PLACE,571,4700770
VALCELL SALOM SHIRLEY MARIA,571,4701456
AROMATIKO,571,4704122
MURANO STYLOS,571,4708463
CIGARRERIA PORTON DE LOS LACTEOS,571,4716674
ENCUADERNACION LIBROS Y PAPELES,571,4717401
DROGUERIA HOSPITALARIA SAN IGNACIO 2,571,4719683
SHOGUN BOX,571,4727903
IBERCOPY,571,4747031
KALDIVIA CAFE CHAPINERO,571,4747404
DEIM INNOVACIONES,571,4751334
CAFETERIA NUTRIARTE,571,4752604
SKM PRO BIKE SHOP,571,4755113
CAFE BAR LA MANZANA 63,571,4764675
TENNIS INDESTRUC,571,4768799
ICONO PELUQUERIA,571,4770777
FRIGORIFICO DEL NORTE FRIGONORTE LTDA,571,4771188
COCUNOA,571,4777061
NAHUALT BLANCO CLUB,571,4785748
DESECHABLES VIA 46,571,4800858
HELADOS & HOJALDRE,571,4805807
ARLEQUIN TRAJES TIPICOS Y DISFRACES,571,4827372
CASA COMERCIAL JOYERIA SANTA MONICA L G C,571,4827928
DASA TECHNOLOGY,571,4834401
LA MOCHILA CAFETERIA BAR,571,4839042
BACKUP STORE,571,4855122
MUNDO NATURAL ARAL THEL,571,4872888
CIGARRERIA Y CAFETERIA LA MERIENDA 55,571,4874943
GRAFICAS VALENTINA Y,571,4884639
FRUTTI DELICIAS DE LA 60,571,4884852
49 GRADOS,571,4884872
REALCE,571,4884872
COMERCIALIZADORA SIGLO XXV,571,4902850
PUNTO 53 CAFETERIA Y FRUTERIA,571,4929197
CIGARRERIA LA VILLA EXPRESS,571,4929434
CALZADO AMELIE,571,4935419
LOCATEL HAYUELOS,571,5082464
LOCATEL CHAPINERO,571,5082464
ELECTROILUMINACIONES ROCA,571,5100044
GLOBAL NUTRITION STORE EXITO CHAPINERO,571,5102377
CIGARRERIA Y CAFETERIA LA DUQUESA,571,5102696
CIGARRERIA ESPAÑOLITA LA 52,571,5106042
CAFETERIA ANGIE ANDREA,571,5106121
